==> /var/log/eucalyptus/cloud-cluster.log <==
Thu Dec 27 19:42:57 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666177625:ResourceState:CLUSTER_STATE_UPDATE:cc-04:POST:m1.small:4/4:c1.medium:2/2:m1.large:2/2:m1.xlarge:2/2:c1.xlarge:1/1
Thu Dec 27 19:43:03 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666183634:ResourceState:CLUSTER_STATE_UPDATE:cc-04:outstanding=0:pending=0:submitted=0:redeemed=0
Thu Dec 27 19:43:03 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666183635:ResourceState:CLUSTER_STATE_UPDATE:cc-04:ANTE:m1.small:4/4:c1.medium:2/2:m1.large:2/2:m1.xlarge:2/2:c1.xlarge:1/1
Thu Dec 27 19:43:03 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666183635:ResourceState:CLUSTER_STATE_UPDATE:cc-04:POST:m1.small:4/4:c1.medium:2/2:m1.large:2/2:m1.xlarge:2/2:c1.xlarge:1/1
Thu Dec 27 19:43:27 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666207592:ResourceState:CLUSTER_STATE_UPDATE:cc-04:outstanding=0:pending=0:submitted=0:redeemed=0
Thu Dec 27 19:43:27 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666207593:ResourceState:CLUSTER_STATE_UPDATE:cc-04:ANTE:m1.small:4/4:c1.medium:2/2:m1.large:2/2:m1.xlarge:2/2:c1.xlarge:1/1
Thu Dec 27 19:43:27 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666207593:ResourceState:CLUSTER_STATE_UPDATE:cc-04:POST:m1.small:4/4:c1.medium:2/2:m1.large:2/2:m1.xlarge:2/2:c1.xlarge:1/1
Thu Dec 27 19:43:33 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666213979:ResourceState:CLUSTER_STATE_UPDATE:cc-04:outstanding=0:pending=0:submitted=0:redeemed=0
Thu Dec 27 19:43:33 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666213980:ResourceState:CLUSTER_STATE_UPDATE:cc-04:ANTE:m1.small:4/4:c1.medium:2/2:m1.large:2/2:m1.xlarge:2/2:c1.xlarge:1/1
Thu Dec 27 19:43:33 2012  INFO [ResourceState:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#775] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666213980:ResourceState:CLUSTER_STATE_UPDATE:cc-04:POST:m1.small:4/4:c1.medium:2/2:m1.large:2/2:m1.xlarge:2/2:c1.xlarge:1/1

==> /var/log/eucalyptus/cloud-debug.log <==
Thu Dec 27 19:41:22 2012  INFO [ComponentRegistrationHandler:Configuration.7] [com.eucalyptus.component.ComponentRegistrationHandler.deregister(ComponentRegistrationHandler.java):172] Using builder: WalrusBuilder
Thu Dec 27 19:41:22 2012  INFO [ComponentRegistrationHandler:Configuration.7] [com.eucalyptus.component.ComponentRegistrationHandler.deregister(ComponentRegistrationHandler.java):182] Silently proceeding with deregister for non-existant configuration
Thu Dec 27 19:41:22 2012  INFO [ComponentRegistrationHandler:Configuration.7] [com.eucalyptus.component.ComponentRegistrationHandler.deregister(ComponentRegistrationHandler.java):210] WalrusBuilder: deregistration error, but proceeding since config has been removed: No service found matching name: 10.104.1.163 for component: walrus
Thu Dec 27 19:42:02 2012  INFO [ComponentRegistrationHandler:Configuration.9] [com.eucalyptus.component.ComponentRegistrationHandler.deregister(ComponentRegistrationHandler.java):172] Using builder: WalrusBuilder
Thu Dec 27 19:42:02 2012  INFO [ServiceConfigurations:Configuration.9] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666122173:ServiceConfigurations:998bbddb-3501-488e-86c0-1e57a19f1d26:arn:aws:euare:832135318625:user/admin:COMPONENT_DEREGISTERED:ServiceConfiguration walrus arn:euca:bootstrap:walrus:walrus:walrus-03/ 10.104.1.163:8773:/services/Walrus:vm-local:host-local:ENABLED
Thu Dec 27 19:42:03 2012  INFO [Hosts:pool-6-thread-13] [com.eucalyptus.bootstrap.Hosts$UpdateEntry.apply(Hosts.java):794] Updated local host information:   Host 10.104.1.163 #25 /10.104.1.163 coordinator=10.104.1.163 booted db:synched(synced) dbpool:ok started=1356586577451 [/10.104.1.163]
Thu Dec 27 19:42:03 2012  INFO [Hosts:pool-6-thread-13] [com.eucalyptus.bootstrap.Hosts$PeriodicMembershipChecks$1.run(Hosts.java):259] Updated changed local host entry: Host 10.104.1.163 #24 /10.104.1.163 coordinator=10.104.1.163 booted db:synched(synced) dbpool:ok started=1356586577451 [/10.104.1.163]
Thu Dec 27 19:42:08 2012  INFO [Component:Configuration.9] [com.eucalyptus.records.BaseRecord.info(BaseRecord.java):173] :1356666128317:Component:998bbddb-3501-488e-86c0-1e57a19f1d26:arn:aws:euare:832135318625:user/admin:COMPONENT_SERVICE_DESTROY:walrus:arn:euca:bootstrap:walrus:walrus:walrus-03/:http://10.104.1.163:8773/services/Walrus
Thu Dec 27 19:42:13 2012  INFO [Hosts:pool-6-thread-32] [com.eucalyptus.bootstrap.Hosts$UpdateEntry.apply(Hosts.java):794] Updated local host information:   Host 10.104.1.163 #27 /10.104.1.163 coordinator=10.104.1.163 booted db:synched(synced) dbpool:ok started=1356586577451 [/10.104.1.163]
Thu Dec 27 19:42:13 2012  INFO [Hosts:pool-6-thread-32] [com.eucalyptus.bootstrap.Hosts$PeriodicMembershipChecks$1.run(Hosts.java):259] Updated changed local host entry: Host 10.104.1.163 #25 /10.104.1.163 coordinator=10.104.1.163 booted db:synched(synced) dbpool:ok started=1356586577451 [/10.104.1.163]

==> /var/log/eucalyptus/cloud-error.log <==
Thu Dec 27 08:07:39 2012 ERROR [PersistenceExceptions:VmControl.16] [com.eucalyptus.entities.PersistenceExceptions.throwFiltered(PersistenceExceptions.java):220] org.hibernate.PersistentObjectException: detached entity passed to persist: com.eucalyptus.vm.VmInstance
Thu Dec 27 08:09:27 2012 ERROR [VmInstances:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#533] [com.eucalyptus.vm.VmInstances$4.apply(VmInstances.java):585] java.util.NoSuchElementException: example: [VmInstance networkConfig=null vmId=null bootRecord=null usageStats=null launchRecord=null runtimeState=null transientVolumeState=null placement=null expiration=null privateNetwork=null networkGroups=[] networkIndex=null ownerUserId=null ownerUserName=null ownerAccountNumber=null ownerAccountName=null uniqueName=null ownerFullNameCached=null state=null lastState=null stateChangeStack=null displayName=i-FE5C4391 id=null version=null creationTimestamp=null lastUpdateTimestamp=null naturalId=null]
Thu Dec 27 08:16:58 2012 ERROR [VmInstances:Eucalyptus.bootstrap:Callbacks:class com.eucalyptus.util.async.Callbacks$BasicCallbackProcessor.class java.util.concurrent.ThreadPoolExecutor$Worker#533] [com.eucalyptus.vm.VmInstances$4.apply(VmInstances.java):585] java.util.NoSuchElementException: example: [VmInstance networkConfig=null vmId=null bootRecord=null usageStats=null launchRecord=null runtimeState=null transientVolumeState=null placement=null expiration=null privateNetwork=null networkGroups=[] networkIndex=null ownerUserId=null ownerUserName=null ownerAccountNumber=null ownerAccountName=null uniqueName=null ownerFullNameCached=null state=null lastState=null stateChangeStack=null displayName=i-27EC4650 id=null version=null creationTimestamp=null lastUpdateTimestamp=null naturalId=null]
Thu Dec 27 08:30:03 2012 ERROR [AsyncRequest:Eucalyptus.cluster:ClusterConfiguration:arn:euca:eucalyptus:cluster1:cluster:cc-04/.class java.util.concurrent.ThreadPoolExecutor$Worker#236] [com.eucalyptus.util.async.AsyncRequest$2.call(AsyncRequest.java):232] java.lang.RuntimeException: com.eucalyptus.util.async.ConnectionException: Channel was closed before the response was received.:DescribeSensorsType:5ceba01e-79b0-4da9-b548-4934deb8a76f:return=true:epoch=24:status=null
Thu Dec 27 08:35:03 2012 ERROR [AsyncRequest:Eucalyptus.cluster:ClusterConfiguration:arn:euca:eucalyptus:cluster1:cluster:cc-04/.class java.util.concurrent.ThreadPoolExecutor$Worker#235] [com.eucalyptus.util.async.AsyncRequest$2.call(AsyncRequest.java):232] java.lang.RuntimeException: com.eucalyptus.util.async.ConnectionException: Channel was closed before the response was received.:DescribeSensorsType:96864abb-23cb-4e17-a2fe-5c480c0e5ccb:return=true:epoch=24:status=null
